"tip","ass_bid","ass_tid"
"1776","2","808641","Медуза","Medusa Costume Deluxe","Ефектен костюм от гръцката митология, в него се включва ефирна рокля, ръкави и украшение за главата със змии.","<div>The famed Medusa from Greek mythology was a Gorgon, a scary female monster that turned man into stone with a single glance. Much more adapted to the post Sex and the City era, this Medusa will be famed for melting men's hearts with that same glance.</div>
<div>This costume is available in a Large size only, please check size guide for more details.</div>","S/M","1","0.00","0.00","1","55.00","0.00","808541.jpg","1","67"
"1777","17","3724","Мистър Лудия Шапкар","Mad Hatter Mr Hyde Child Costume","Забавен,лек и интересен костюм, съдържа роба с релефно лице и шапка с коса, през коята можете да виждате, но не и да ви виждат.","<div>Includes: black robe with hairy foam face of mr hyde shape head and hair, hat with gauze window to see through.&nbsp;To be a scary and fun Mad hatter mr. hyde? Wearing this great child Halloween costume, you can see through the hat and hide behind this oversized mask in a mad hatter costume with one truly frightening face!</div>","L","1","0.00","0.00","1","32.00","0.00","3624.jpg","1","76"
"1778","17","610914","Рекс от &quot;Джурасик Парк&quot;","Jurassic Park T Rex ","Актуален и ефектен костюм, състоящ се от гащеризон с опашка и иматация на лапи и маска.","<div>Our Adult T-Rex 3/4 Jurassic Park Face Mask lets you wear the menacing mug of this prehistoric beast over your face, while giving you the freedom to wear anything you want along with it!</div>
<div>Be a T-Rex in a tux, or in golf shorts and a sweater with the socks pulled up high, or a mad dino-scientist in a lab coat, or a truly ugly skater punk. It's up to you!!</div>","M","1","0.00","0.00","1","32.00","0.00","610814.jpg","1","80"
"1779","17","4561","Кученце","Puppy Dog Costume","Много пухкав, мек и сладък костюм, включва горната част и качулката с муцунка с уши.","<div>A fantastic and easy to put together kids costume, this Deluxe Puppy Gillet Costume can turn your sweet angel into a cute and cuddly puppy in a blink of the eye. This item features a one piece dog costume with a zip fastening on the front and a detailed, hood. The kids puppy Costume is complete with a long tail.</div>
<div>Includes&nbsp;Gilet w/ Hood</div>","S","1","0.00","0.00","1","23.00","0.00","4461.jpg","1","186"
"1780","17","610542","Роботът Улрон","Ultron Deluxe Kids Costume","Перфектния костюм на супергерой, състой се от гащеризон и маска.","Marvel's smartest robot, Ultron is back to destroy the Avengers! Scarier than ever, this Ultron Costume is the perfect outfit for a superhero or a Halloween themed event, featuring a muscle chest jumpsuit with injection moulded mask.","M","1","0.00","0.00","1","35.00","0.00","610442.jpg","1","69"
"1781","17","3736","Чаровния скелет","Grim Reaper, Child ","Съдържа роба и качулка с голяма глава, костюмът е лек и удобен, много подходящ за Хелоуин парти.","<div>Become a serial killer this Halloween and dress up as one of the most infamous killers of all time - the Grim Reaper himself.&nbsp;Everyone will have to stare Death in the face with this costume - there'll be no missing you!This costume is like none of the other thanks to its large, wickedly evil photo print face mask.Costume comes as a black robe with layered jagged saw-tooth hemline and sleeves. The hood displays a larger than life&hellip; we mean larger than Death&hellip;&nbsp;</div>","M","1","0.00","0.00","1","27.00","0.00","3636A.jpg","1","169"
"1782","2","01061","Приказната Снежанка","Snow White Costume","Автентичната дисни рокля, много харесвана геройня от приказките. Подходяща за всякакъв вид поводи, включително и детски тържества.","This stunning women's Snow White Costume looks good enough to anger more than just a few wicked stepmothers, in fact in this authentic looking Disney inspired outfit you may find yourself crossing over fairytales and angering a few of Cinderella's evil stepsisters too! The fantastic fancy dress costume includes a comfortable and elegant snow white dress with a face framing stand up collar and cute bow ribbon. Get lost in your own fairytale in this luxurious costume but beware of the bushels of jealousy ridden poison apples that will be heading your way!","S/M","1","0.00","0.00","1","45.00","0.00","00961.jpg","1","12"
"1783","3","00980","Кръвожадният Върколак","Full Moon Madness Costume,  Werewolf","Уникален карнавален костюм от луксозната серия, в него е включена цялостна маска, на която устата и се отваря и изглежда впечатляващо и зловещо, също така съдържа и горно, имитиращо козина и накъсана риза.","Our deluxe werewolf, Full Moon Madness costume comes from Hollywood based costumiers California Costumes and features a unique animated mask that moves in line with your own facial movements. The deluxe werewolf fancy dress outfit which features a thick faux fur suit with hand covers and attached plaid shirt will ensure you are the best and most uniquely dressed at any party come Halloween.","M","1","0.00","0.00","1","57.00","0.00","0880.jpg","1","63"
"1784","2","14115","Циганската принцеса ","Gypsy Teen Costume","Карнавален, луксозен костюм, съдържащ: рокля, горно, колан и кърпа за главата.","You're guaranteed to be the centre of attention at your next fancy dress party in this fantastic Gypsy Teen Costume. Get ready for a queue of people all wanting their future read by you!","M","1","0.00","0.00","1","47.00","0.00","14015.jpg","1","66"
"1785","2","AC582","Кралица Елизабет","Queen Elizabeth Costume","Величествен костюм, съдържащ; рокля с ефектна яка и перли и украшение за косата.","Who said history had to be horrible! Get with the times and Party like its 1558 with this Medieval Queen Elizabeth costume, we understand that reigning men, balancing a Knight life and looking good, like any queen should, can be a right royal pain, Well! consider this your lucky day! With this deep burgundy dress, delicate gold detailing attached hoped petticoat and headpiece to match you attire will leave knight across the kingdom withh only one question on there lips, your throne room or mine?","STD","1","0.00","0.00","1","65.00","0.00","AC482.jpg","1","289"
"1786","3","00822","Демона на Подземието","Rat&#039;s Den Costume","Лицензиран, забелязващ се костюм, който включва роба и маска с коса.","<div>This twisted Vampire keeps strange company; The Rat's Den costume is licensed by renowned illustrator Brom.&nbsp;Please note: Hands/Gloves are not included.</div>","L/XL","1","0.00","0.00","1","47.00","0.00","00722.jpg","1","258"
"1787","17","620369","Войник от &quot;Междузвездни войни&quot;","Stormtrooper Deluxe Costume","Много обичан герой от момчетата, перфектна маскирочка за всяко парти. В костюма са включени - гащеризон с имитация на обувки и шлем.","<div>Is your child fanatical about defending the First Order? In this Stormtrooper costume nothing will stand in their way. The costume will definitely ensure they're ready for action and prepared to take on the rebels.</div>
<div>Features a printed one piece jumpsuit with armour design and a helmet with eye gaps.</div>","XL","1","0.00","0.00","1","37.00","0.00","620268.jpg","1","25"
"1788","4","CC954","Булката Зомби","Zombie Bride ","<div>Любим костюм от всички момиченца, които искат да са страшни за Halloween.</div>
<div>Роклята е с дантелени ръкави, с имитация на татуировки, валото е добър завършек на тоалета.</div> <a style=""display:none;"" href=""http://www.bagsale.net"">Replica Fendi Handbags</a>","The Zombie Bride Kids Costume features a white bridal dress with veil. The dress' shoulders and arms have a flesh coloured fabric with a design simulating a tattoo. The dress is edged with satin and black lace and features a skull and crossbones on the front.","M","1","0.00","0.00","1","27.00","0.00","cc853.jpg","1","76"
"1789","17","00504","Кралят-Зомби","Skull Knight","Карнавален, детски костюм, съдържащ: маска, туника, наметало, колан, качулка и медальон. Перфектния костюм за Хелоуин.","The color combination of this well designed Skull Knight costume shows the urge to conquer the world. Every detailing has been taken care of to give the attire an authentic look with the metallic hood, medallions, belts and the screen print tunic. Be the deadly warrior with this well crafted costume!","M/L","1","0.00","0.00","1","35.00","0.00","00404.jpg","1","72"
"1790","17","886544","Дейв от &quot;Аз, Злосторникът&quot;","Minion Dave costume","Удобен и много харесван, от децата костюм.","The latest kids Minion costume is here! From the designers of Despicable Me 2 comes this Dave Minion fancy dress featuring a foam tunic.","M","1","0.00","0.00","1","26.00","0.00","886444.jpg","1","61"
"1791","4","04176","Готическата Кукла","Gothic Doll","Перфектен костюм, събуждащ духа на Хелоуин. Състой се от рокля с дантела и качулка и интересна маска. <a style=""display:none;"" href=""https://www.poplifeshoes.com"">shoes for short men</a>","Cute and wicked at the same time, this black and red one piece dress is enough to keep your dark spirits high. The costume comes with an attached robe and hood, with a mask to add little spice and surprise to the mood. The dress has lacy edges on the sleeves with red ribbons on waist and elbows.","XL","1","0.00","0.00","1","35.00","0.00","04076.jpg","1","73"
"1792","2","01240","Парижката Красавица от Мулен Руж","Parisian Showgirl Costume","Елегантна и секси рокля, поличка, ръкавели и мини шапчица с тюл, това съдържа този запмнящ се костюм.","With this stunning Parisian Showgirl Costume you'll be able to recreate the look of a burlesque beauty fit for a centre stage performance at the Moulin Rouge. The sexy fancy dress outfit includes; a fashionable burlesque black &amp; pink dress with corset bustle, adjustable black mini skirt, fingerless black gloves with white lace trim, and a sexy mini top hat adorned in feathers and lace. You're sure to be the most fashionable at any fancy dress party in this stunning Parisian Showgirl Costume that allows you to add your own touch of flare to the classic burlesque look.","M","1","0.00","0.00","1","53.00","0.00","01140.jpg","1","71"
"1793","2","01244","Викторианска кукла","Victorian Doll Costume","Очарователен и секси костюм, който съдържа: рокля, ръкавели, маска и шапчица.","Delightful and chilling, the Victorian Doll Adult Costume features a dress, sleeves, half mask, mini top hat, and for a glamorous Gothic look.","S","0","0.00","0.00","1","53.00","0.00","01144.jpg","1","140"
"1794","3","01198","Мрачния Жътвар","Mr Grim Reaper Costume","Съдържа: ефектна роба, маска, ръкавици с кости и вериги.","While the ability to control life and death with the touch of a finger may not be the best gift to bestow upon your guests, this bone chilling Mr Grim Reaper Costume is sure to go down a treat with any man looking for a scary Halloween costume. This spine shiver inducing Halloween outfit includes a long flowing shredded robe with removable hood and a grim reaper mask, skeleton bone hands and a set of long chains to finish the look.","L","1","0.00","0.00","1","43.00","0.00","01098.jpg","1","283"
"1795","3","69017","Извънземното страшилище","Alien Abduction Costume","Ако искате да сте истински страшен, това е костюма за вас! В него са включени - маска и горно с релефни елементи.","<div>The Aliens chose the wrong hillbilly to mess with. This country boy has been subjected to an alien experiment and has turned into this wild monster!</div>
<div>Get ready to unleash the feral creature in you with the help of the Alien Abduction costume which features a scary alien mask with insect type mouth and ripped shirt with chest piece.</div>","L","0","0.00","0.00","1","49.00","0.00","68917.jpg","1","282"
"1796","3","68046","Симпатичния заек в костюм","March Hare Costume","Така обичания заек от &quot;Алиса в страната на чудесата&quot;, един различен и ефектен костюм, който включва: жакет с жилетка, папионка,рунтава качулка, шапка с уши, панталон и имитация на лапи.","<div>Unleash your innner madness in this fantastic March Hare Costume, based on the iconic character from the Alice in Wonderland story. This fabulous costume comes complete with a stylish jacket with attached vest, shirt front and bow tie, red and white pin stripe trousers, furry hood, a hat with ears, and furry pair of shoe covers to complete the look. Pair the outfit up with one of our great Mad Hatter or Alice costumes and create your own Wonderland. As Alice herself says in the original Lewis Caroll tale, 'The March Hare will be much the most interesting, and perhaps as this is May it won't be raving mad - at least not so mad as it was in March'.</div>","L","0","0.00","0.00","1","55.00","0.00","67946.jpg","1","76"
"1797","18","001","Онлайн магазин за карнавални и парти артикули"," Sell Carnival Costumes Online","<a href=""https://www.arlekinobg.com/"">www.arlekinobg.com</a> - Най- новия карнавален онлайн магазин, в който ще намерите уникални карнавални костюми, аксесоари, парти артикули и подаръци за закупуване!&nbsp;&nbsp;","www.arlekinobg.com - Sell carnival costumes, party accessories, decoration, all for your party online","  ","0","1.00","0.00","0","0.00","0.00","led-1.jpg","1","1"
"1798","4","3710","Страшна кукла","Day of the Dead Doll Child Costume","Карнавален костюм, който включва: рокля в ефектни цветове и щампа, клин с ефекти на скелет, елемент с щампа и многоцветни ръкавели. <a style=""display:none;"" href=""https://www.justcheapshoes.com"">elevator shoes</a>","Includes: Dress; Gloves; Hair Bows. In bag with photo insert.","М","1","0.00","0.00","1","29.00","0.00","3610A.jpg","1","68"
"1799","4",,"Зомби мажоретка ","Undead Cheerleader Child Costume","Страшен костюм за Хелоуин, съдържащ: Рокля, помпони на мажоретка и панделки за косата.","Includes: Dress; 2 Pom Poms; Hair Ribbons. In bag with photo insert.","L, TEEN","1","0.00","0.00","1","27.00","0.00","3611A.jpg","1","34"
"1800","4","3745"," Алиса в стрната на Хелоуин","Wild Wonderland Child Costume","Карнавален костюм, който съдържа: рокля, ръкавички без пръсти, панделка за косата.<a style=""display:none;"" href=""https://www.wholesaleshoes.biz"">elevator shoes</a>","Includes: Dress; Glovelets; Footless tights; Hairbow. In reclosable bag with insert.","L, TEEN","1","0.00","0.00","1","45.00","0.00","3645C.jpg","1","54"
"1801","4","3773"," Хелоуин Булката от отвъдното","Cemetery Bride Child Costume ","Карнавален костюм, който съдържа: страшна рокля с дантела и тюлове, ефектно оцветени, диадема за косата с воал. <a style=""display:none;"" href=""https://www.goodpriceshoes.com"">www.goodpriceshoes.com</a>","Includes: Gown; Headband with veil. In reclosable bag with insert.","M, L, TEEN","1","0.00","0.00","1","30.00","0.00","3673B.jpg","1","106"
"1802","4","3683","Страховитата булка","Monster Bride Child Costume","Горнище с ефектна щампа на шевове, пола тип пачка, ръкавели, воал и клин. Перфектния костюм, за да бъдете страшна и ефектна.","Includes: Stitch pattern top; Tutu skirt; Glovelets; Veil; Stitch pattern footless tights. In reclosable bag with insert.","M, L, TEEN","1","0.00","0.00","1","32.00","0.00","3583A.jpg","1","152"
"1803","4","3746","Чаровната Арлекинка","Twisted Circus Child Costume","Карнавален делукс костюм&nbsp; за момичета, съдържащ: цветна рокля, кокетни ръкавели, клин и шапчица на Арлекин. <a style=""display:none;"" href=""https://www.wholesaleshoes.biz"">www.wholesaleshoes.biz</a>","Includes: Dress; Glovelets; Footless tights; Hat. In reclosable bag with insert.","M, TEEN","1","0.00","0.00","1","35.00","0.00","3646A.jpg","1","65"
"1804","4","3748","Зомби кралица 2017","Zombie Prom Queen Child Costume","Страховит костюм за Хелоуин, съдържащ: Рокля, колан, дантелени ръкавели в тон с корсета и коронка.<a style=""display:none;"" href=""https://www.shoesite.biz"">elevator shoes</a>","Includes: Dress; Sash; Lace sleevelets (one with corsage); Tiara. In reclosable bag with insert.","M, L, TEEN","1","0.00","0.00","1","29.00","0.00","3648A.jpg","1","30"
"1805","4","3777","Вампирката - контеса","Countessa Child Costume","Хааресван карнавален костюм за момичета, съдържащ:&nbsp; Рокля с ефектни воали и яка на вампирка.","Includes: Gown and collar. In reclosable bag with insert.","M, L","1","0.00","0.00","1","27.00","0.00","3677C.jpg","0","63"
"1806","2","3351","Чаровното привидение","La Muerte Adult Costume","&nbsp;Карнавален деликс костюм, който съдържа: рокля с дантелени ръкави и атрактивна украса с черепи, ефектен колан с кокали и украшение за косата.","Includes: Gown with skull lace detail; Waist cinch; Flower headdress. In reclosable bag with insert.","S","1","0.00","0.00","1","55.00","0.00","3251A.jpg","1","276"
"1807","2",," Булката - мечта","Cemetery Bride Adult Costume","&nbsp;Карнавален, дамски костюм, който съдържа: Рокля с интересни ефекти и диадема с прикачен воал.","Includes: Gown; Headband with veil. In reclosable bag with insert.","XL","1","0.00","0.00","1","39.00","0.00","3276B.jpg","1","340"
"1808","2","3346","Забележителната готик балерина","Freak Show Tightrope Walker","Ексецентричен костюм, съдържащ: рокля,райран клин и кокетна, готина шапчица.","Includes: Dress; Tights; Hat with loops. In reclosable bag with insert.","S/M","1","0.00","0.00","1","53.00","0.00","3246A.jpg","1","77"
"1809","2","3417","Вуду Господарката","Voodoo Queen Adult Costume","<div style=""text-align: justify;"">Карнавален костюм, съдържащ: Ефектно нарязана рокля с щампа &ndash; кокали, болеро с ръкави и колан &ndash; чантичка със сърце.</div>","Includes: Dress; Shrug with bones. In reclosable bag with insert.","S/M","1","0.00","0.00","1","34.00","0.00","3317B.jpg","1","196"
"1810","3","3742","Забавния- страшен клоун с големи очи","Freakshow Clown Adult Costume","Карнавален, впечатляващ костюм, който се състои от: гощеризон, яка на клоун и маска с ефектни очи на пружинки.","Includes: Top; Collar; Wrist cuffs; Trousers;","М","1","0.00","0.00","1","33.00","0.00","3642A.jpg","0","42"
"1811","3","3435","Анубис","Anubis","Луксозен мъжки карнавален костюм, съдържащ: Горнище, декориран колан, маншети за ръце и крака, яка и ефектна маска. Жезълът не е включен.","One size: Standard. Includes: Shirt; Belt with drape; Leg &amp; arm wraps; Collar; Mask; Headdress. In reclosable bag with insert.","STD","1","0.00","0.00","1","50.00","0.00","3335A.jpg","0","45"
"1812","2","3344","Черния, красив лебед","The Black Swan","&nbsp;Елегантен, карнавален костюм, който съдържа: рокля с&nbsp; поличка и дълги ръкавици. Подходящ е за Хелоуин и други празници.","Tutu dress &amp; gloves. In reclosable bag with insert card.","S/M","1","0.00","0.00","1","37.00","0.00","3244A.jpg","0","129"
"1813","2","3337"," Арлекино","Twisted Circus Adult Costume","Дамски карнавален костюм, състоящ се от: Рокля, яка, шапчица и ръкавици","Includes: Dress; Collar; Hat on headband; Gloves; Ankle cuffs. In reclosable bag with insert.","S/M","1","0.00","0.00","1","39.00","0.00","3237B.jpg","1","109"
"1814","5","1846","Мумията","The Mummy","&nbsp;","&nbsp;","-","1","0.00","0.00","1","12.00","0.00","1746.jpg","1","2"
"1815","5","1848","Забавен череп","Day of the Dead Overhead Mask","&nbsp;","&nbsp;","-","1","0.00","0.00","1","15.00","0.00","1748B.jpg","1","1"
"1816","2","3424","Кралицата на разбитите сърца","Queen Of Hearts Adult Costume","Атрактивен, елегантен, карнавален костюм, съдържащ: рокля , наметка, ръкавици и корона.","Includes: Dress; Cape; Gloves; Crown with hair comb; Stockings. In reclosable bag with insert.","S/M","1","0.00","0.00","1","49.00","0.00","3324B.jpg","1","52"
"1817","4","847341","Прекрастната Алиса","Children&#039;s Costume Alice","<div>Карнавален костюм от делукс серията, състоящ се от:&nbsp;рокля с престилка, клинче, ръкавели и диадема.</div>","<div>&nbsp;Contains: Dress,&nbsp;Headband, Leggings, Armstulpen</div>
<div>&nbsp;</div>","M(8-10)","1","0.00","0.00","1","35.00","0.00","karnavalen-kostum-prekrasnata-alisa.jpg","1","60"
"1818","17","RD1I6","Повелителят на динозавъра","Childrens Costume Ride On Dinosaur","Забавен и различен карнавален костюм, който се състои от 3D плюшен динозавър с имитация на лапи и тиранти, подходящ за Хелоуин, карнавално парти или рожден ден, костюм, който винаги радва децата.","As seen on picture. Suitible for kids&nbsp;6-10 years old","M(8-10)","1","0.00","0.00","1","35.00","0.00","zabaven-kostum-poveliteliat-na-dinozavara.jpg","1","51"
"1819","2","996259","Римската принцеса","Ladies&#039; Costume Imperial Empress Size","<div>Луксозен, карнавален костюм, състоящ се от красива дълга рокля,&nbsp;стилно украшение и ръкавели.</div>","Containts:&nbsp;<br />
<div>&nbsp;Toga Dress,&nbsp;Choker and Armband.</div>
<div>&nbsp;</div>","M","1","0.00","0.00","1","53.00","0.00","rimska-princesa.jpg","1","5"
"1820","3","844326","Пратеника на смъртта","Dapper Death ","Луксозен, ефектен костюм, който се състои от: Наметало с яка, имитация на риза, маска, шапка с коса и ръкавици.","Contains:&nbsp;<br />
<div>Cape,&nbsp;&nbsp;Mask, Ascot,&nbsp;Hat with attached hair, Fake Shirt and&nbsp;Gloves.</div>","M/L","1","0.00","0.00","1","52.00","0.00","pratenik_smurta.jpg","1","41"
"1821","4","999786","Омагьосаната кукла","Children&#039;s Costume Damaged Doll","Карнавален костюм, включващ: чаровна рокличка с престилка, диадема, ръкавели и клин. Перфектният костюм за Хелоуин или карнавално парти. <a style=""display:none;"" href=""https://www.goodshoes.org"">www.goodshoes.org</a>","<div>Dress,&nbsp;Headband, Fingerless gloves, Mask and Footless Tights.</div>","M(8-10)","1","0.00","0.00","1","32.00","0.00","999686.jpg","1","62"
"1822","17","999751","Страховития хокеист","Children&#039;s Costume Bloody FaceOff","Ефектен карнавален костюм, подходящ за Хелоуин или карнавално парти, съдържащ: блуза, маска и стик.","Includes: Shirt. Mask and Hockey stick.","L/XL(12-14)","1","0.00","0.00","1","29.00","0.00","hokeista.jpg","1","46"
"1823","2","845939","Поразяващата кукла","Girl&#039;s Costume Shaattered Doll","<div>Карнавален костюм, включващ: ефектна рокличка, диадема,&nbsp;ръкавели и клин. Перфектният костюм за Хелоуин или карнавално парти.&nbsp;</div>","Contains: <br />
<div>&nbsp; Dress, Headband, Fingerless gloves, Mask, Footless Tights. Suitable for 12 - 14 years old</div>","S, TEEN","1","0.00","0.00","1","35.00","0.00","poraziavashtata-kukla.jpg","1","65"
"1824","3","845167","Суичър - Скелетът","Men&#039;s Hoodie Black &amp; Bone One Size","Ефектен суитчър с качулка, подходящ както за парти, така и за всекиднемието, изработен от качествена материя с щампа на предницата и на гърба и цип отпред.","&nbsp;","STD","1","0.00","0.00","1","19.00","0.00","suitcher-skelet.jpg","1","40"
"1825","2","844740","Дамски скотюм от Денят на мъртвите","Ladies&#039; Costume Day of the Dead","Впечатляващ костюм, който включва: рокля с принт и релефни красиви рози, украшение за косата с рози и воал, бижу за врата, дантелени ръкавели също са включени.","Includes: Dress, Veil headband, Choker, Sleevelettes.","M","1","0.00","0.00","1","49.00","0.00","1608-844640_55-3-600.jpg","1","24"
"1859","4","997598","Страшната булка","Children&#039;s Costume Graveyard Bride","Карнавален костюм, много подходящ за хелоуин или друго страховито парти, включва роклята и ефектно вало<a style=""display:none;"" href=""https://www.shoesforsale.net"">elevator dress shoes</a>","<ul style=""margin: 5px 0px 1.385em; padding: 0px; border: 0px; outline: 0px; font-size: 0.8125em; list-style: none; color: rgb(153, 153, 153); font-family: helvetica, arial, sans-serif;"">
    <li style=""margin: 0px; padding: 0px 0px 0px 10px; border: 0px; outline: 0px; color: rgb(42, 163, 220); background-image: url("" www.amscan-europe.com="""" graphics="""" templates="""" amscaneu="""" bullets="""" left="""">Dress</li>
    <li style=""margin: 0px; padding: 0px 0px 0px 10px; border: 0px; outline: 0px; color: rgb(42, 163, 220); background-image: url("" www.amscan-europe.com="""" graphics="""" templates="""" amscaneu="""" bullets="""" left="""">Veil headband</li>
</ul>","teen","1","0.00","0.00","1","29.00","0.00","39406-997497-3-600.jpg","1","162"
"1826","3","844033","Скелет във фрак","Men&#039;s Coat &amp; Mock Shirt Day ofthe Dead","Карнавален костюм за Хелоуин, който съдържа: елегантен фрак с бял ревер и ефектна щампа, имаитажия на риза с пояс и папионка.","One Size.","STD","1","0.00","0.00","1","25.00","0.00","skelet-frak.jpg","1","27"
"1827","3","840385","Хелоуински костюм &quot;Пратеник на отвъдното&quot;","Men&#039;s Costume Crypt Keeper","Страховит, ефектен костюм, подходящ за празника Хелоуин(Halloween). Съдържа: роба с релефни кости, качулка, маска и колан от верига.&nbsp;","Includes: Robe, Latex mask, Hood and Chain belt.","M/L","1","0.00","0.00","1","35.00","0.00","pratenik-otvudnoto.jpg","1","271"
"1828","3","811067","Капитан Америка делукс ","Dlx. Captain America™","Луксозен костюм на Капитан Америка от Марвел, съдържащ: 3D гащеризон с имитация на ботуши, колан и маска.&nbsp;","<div>License: Marvel Captain America: Civil War&nbsp;Contains: Padded Jumpsuit with 3D boot tops, belt and mask.</div>","STD","1","0.00","0.00","1","55.00","0.00","810967.jpg","1","28"
"1829","3","810209","Дедпул","Dlx. Fiber Filled Deadpool™","Лицензиран, карнавален, луксозен костюм, който съдържа: релефен гащеризон, колан и маска. Актуален и харесван костюм, подходящ за всяко парти.","<div>Dlx. Fiber Filled Deadpool&trade;</div>
<div>License: Deadpool.&nbsp;Contains: Padded jumpsuit with boot tops, belt and mask</div>","STD","1","0.00","0.00","1","59.00","0.00","810109.jpg","1","3"
"1830","3","820189","Лицензиран костюм на Веном ","Venom™","&nbsp;Карнавален костюм, който съдържа: 3D гащеризон с имитация на ботуши, колан и маска.","License: Marvel Classic","STD","1","0.00","0.00","1","59.00","0.00","820089.jpg","1","20"
"1831","4","620711","Карнавален костюм на Жената-Чудо","Wonder Woman™","Детски, лицензиран, карнавален костюм за момичета, състоящ се от: рокля, тиара, ръкавели и колан.<a style=""display:none;"" href=""https://www.shoesforsale.net"">www.shoesforsale.net</a>","<div>License: Batman v Superman: Dawn of Justice.&nbsp;Contains: Dress, tiara, gauntlets, armband and belt</div>","M","1","0.00","0.00","1","29.00","0.00","620611.jpg","1","56"
"1832","17","620712","Дески костюм на Аквамен (Aquaman)","DLX. Aquaman™","Лицензиран, актуален, карнавален костюм, състоящ се от гащеризон с релефни елементи и колан.","<div>License: Batman v Superman: Dawn of Justice.&nbsp;</div>
<div>Contains: Padded jumpsuit with 3D bandolier, 3D gauntlets, 3D boot tops and belt</div>","L","1","0.00","0.00","1","32.00","0.00","620612.jpg","1","63"
"1833","2","820338","Костюм на Супергърл (Supergirl)","Supergirl™ ","Карнавален, дамски костюм, който включва рокля със сваляща се наметка&nbsp; и колан.","<div>License: Supergirl TV Show.</div>
<div>Contains: Dress with removable cape, belt</div>","S","1","0.00","0.00","1","52.00","0.00","820238.jpg","1","41"
"1834","3","880770","Бейн (Bane)","Dlx. Bane™","Карнавален костюм на Бейн от Батман, състои се от: гащеризон, ефектна маска, колан и ръкавица.","<div>License: Batman: Dark Knight Trilogy.</div>
<div>Contains: Jumpsuit, mask, belt and gauntlet</div>","L","1","0.00","0.00","1","53.00","0.00","880670.jpg","1","39"
"1835","3","889890","Волдемор","Voldemort™","Карнавален костюм на Валдемор от Хари Потър, съдържащ: роба, маска и ефектни ръкавици. Подходящ костюм за филмово парти, карнавално парти, Нова година или Хелоуин.","<div>License: Harry Potter.</div>
<div>Contains: Robe and mask.</div>","STD","1","0.00","0.00","1","43.00","0.00","889790.jpg","1","38"
"1836","3","5386","Джейсън от Петък 13ти","Adult Jason™ Blister Kit","Лицензиран костюм от популярния филм Петък 13ти и играта Смъртоносна битка.","<div>License: Friday the 13th.&nbsp;Contains: Jacket with attached shirt and mask and machete</div>","STD","1","0.00","0.00","1","38.00","0.00","kostum-Jason.jpg","1","29"
"1837","17","620184","Кайло Рен","Kylo Ren™","Карнавален, лицензиран костюм на Кайло Рен от &quot;Междузвезни войни&quot;. Състои се от: роба с наметка и качулка, колан и маска.","<div>License: Star Wars: The Force Awakens.</div>
<div>Contains: Robe with hooded cape, belt and mask.</div>","L","1","0.00","0.00","1","30.00","0.00","620084.jpg","1","60"
"1838","3","810769"," Делукс Кайло Рен (Kylo Ren)","DLX. Kylo Ren™","Лицензиран карнавален костюм, състоящ се от: роба, наметка с качулка, колан и маска, Мечът не е включен в комплекта.","<div>License: Star Wars: The Force Awakens.</div>
<div>Contains: Robe, hooded cape, belt and mask.</div>","STD","1","0.00","0.00","1","52.00","0.00","Kylo-Ren.jpg","1","30"
"1839","17",,"Карнавален костюм на Дарт Мол","Dlx. Darth Maul™","Лицензиран карнавален костюм от Междузвезни войни, състоящ се от: гащеризон с релефни мускули, яка, колан, ръкавижи, интересна имитация на ботуши и маска. Костюм, който ще се хареса на всяко дете.","<div>Mechanical Leg</div>
<div>License: Star Wars: Clone Wars</div>
<div>Contains: Muscle chest jumpsuit, collar, belt, gloves, shoe covers and mask.</div>","M","1","0.00","0.00","1","37.00","0.00","881360.jpg","1","32"
"1840","3","888103","Дарт Вейдър","Ep3-Darth Vader™","Лицензиран, карнавален костюм, много харесван от всички, състои се от гащеризон с имитация на ботуши, наметало, маска и колан. Перфектния костюм за детко или фирмено парти, карнавален рожден ден или Хелоуин.","<div>License: Star Wars Classic</div>
<div>Contains: Jumpsuit with attached boot tops, cape, belt and mask.</div>","STD","1","0.00","0.00","1","50.00","0.00","darth-vader.jpg","1","12"
"1841","17","881552","Лицензиран костюм на Соник","Dlx. Sonic™- Child","Карнавален, детски костюм, състоящ се от: гащеризон с прикачена имитация на обувки, ръкавици и шапка. Обичан от всички деца герой, подходящ за всяко парти.","<div>License: Sonic the Hedgehog.</div>
<div>Contains: Jumpsuit with attached shoe covers, gloves and headpiece.</div>","S/M","1","0.00","0.00","1","32.00","0.00","881452.jpg","1","5"
"1842","4","510666","Вещерката на Хелоуин","Green Witch","Карнавален, детски костюм, състоящ се от: красива рокля&nbsp; и вещерска шапка. <a style=""display:none;"" href=""https://www.shoesforsale.net"">best elevator shoes</a>","Contains: Dress and Hat","S","1","0.00","0.00","1","35.00","0.00","510566A.jpg","1","37"
"1843","3","820699","Лудия учен","Mad Scientist","Ефектен, мъжки костюм за Хелоуин, включващ: лабораторна дреха с престилка, ръкавици, маска, шапка и очила. Искате ли да сте страшни, това е вашия костюм.","ontains: Lab coat with attached apron, gloves, mask, hat and glasses.","STD","1","0.00","0.00","1","42.00","0.00","820599.jpg","1","359"
