"tip","ass_bid","ass_tid"
"cnt","1348","6"
"cnt","1348","12"
"cnt","1348","11"
"cnt","1348","26"
"cnt","1348","14"
"cnt","1348","13"
"cnt","1348","27"
"cnt","1408","11"
"cnt","1408","26"
"cnt","1408","14"
"cnt","1408","13"
"cnt","1408","27"
"cnt","1376","12"
"cnt","1376","11"
"cnt","1376","26"
"cnt","1376","14"
"cnt","1376","13"
"cnt","1376","27"
"cnt","1332","12"
"cnt","1332","11"
"cnt","1332","26"
"cnt","1332","14"
"cnt","1332","13"
"cnt","1332","27"
"obj","1331","1241"
"obj","1373","1374"
"obj","1373","852"
"cnt","1829","13"
"cnt","1829","27"
"cnt","1417","27"
"cnt","1417","13"
"cnt","1417","14"
"cnt","1417","11"
"cnt","1417","6"
"cnt","1417","12"
"obj","1418","1060"
"obj","1418","1062"
"obj","1418","1068"
"obj","1418","1265"
"obj","1418","1078"
"cnt","1419","27"
"cnt","1419","13"
"cnt","1419","14"
"cnt","1419","11"
"cnt","1419","6"
"cnt","1420","6"
"cnt","1420","11"
"cnt","1420","14"
"cnt","1420","13"
"cnt","1420","27"
"cnt","1421","27"
"cnt","1421","13"
"cnt","1421","14"
"cnt","1421","11"
"cnt","1421","6"
"cnt","1422","27"
"cnt","1422","13"
"cnt","1422","14"
"cnt","1422","11"
"cnt","1422","6"
"cnt","1423","27"
"cnt","1423","13"
"cnt","1423","14"
"cnt","1423","11"
"cnt","1423","6"
"cnt","1424","6"
"cnt","1424","5"
"cnt","1424","11"
"cnt","1424","14"
"cnt","1424","13"
"cnt","1424","27"
"cnt","1425","27"
"cnt","1425","13"
"cnt","1425","14"
"cnt","1425","11"
"cnt","1425","6"
"cnt","1426","27"
"cnt","1426","13"
"cnt","1426","14"
"cnt","1426","11"
"cnt","1426","6"
"cnt","1427","27"
"cnt","1427","13"
"cnt","1427","14"
"cnt","1427","11"
"cnt","1427","6"
"cnt","1428","6"
"cnt","1428","11"
"cnt","1428","14"
"cnt","1428","13"
"cnt","1428","27"
"obj","1428","1427"
"cnt","1429","6"
"cnt","1429","11"
"cnt","1429","14"
"cnt","1429","13"
"cnt","1429","27"
"cnt","1430","6"
"cnt","1430","11"
"cnt","1430","14"
"cnt","1430","13"
"cnt","1430","27"
"cnt","1431","27"
"cnt","1431","13"
"cnt","1431","14"
"cnt","1431","11"
"cnt","1431","6"
"cnt","1432","27"
"cnt","1432","13"
"cnt","1432","14"
"cnt","1432","11"
"cnt","1432","6"
"cnt","1433","27"
"cnt","1433","13"
"cnt","1433","14"
"cnt","1433","11"
"cnt","1433","6"
"cnt","1434","6"
"cnt","1434","11"
"cnt","1434","14"
"cnt","1434","13"
"cnt","1434","27"
"obj","1434","1428"
"obj","1434","1427"
"cnt","1435","27"
"cnt","1435","13"
"cnt","1435","14"
"cnt","1435","11"
"cnt","1435","6"
"cnt","1436","6"
"cnt","1436","11"
"cnt","1436","14"
"cnt","1436","13"
"cnt","1436","27"
"cnt","1437","27"
"cnt","1437","13"
"cnt","1437","14"
"cnt","1437","11"
"cnt","1437","6"
"obj","1437","1436"
"cnt","1438","27"
"cnt","1438","13"
"cnt","1438","11"
"cnt","1438","6"
"cnt","1439","27"
"cnt","1439","13"
"cnt","1439","14"
"cnt","1439","11"
"cnt","1439","6"
"cnt","1440","27"
"cnt","1440","13"
"cnt","1440","14"
"cnt","1440","11"
"cnt","1440","6"
"obj","1440","1433"
"cnt","1441","27"
"cnt","1441","13"
"cnt","1441","14"
"cnt","1441","11"
"cnt","1441","6"
"cnt","1442","6"
"cnt","1442","11"
"cnt","1442","14"
"cnt","1442","13"
"cnt","1442","27"
"cnt","1443","6"
"cnt","1443","11"
"cnt","1443","14"
"cnt","1443","13"
"cnt","1443","27"
"cnt","1418","6"
"cnt","1418","11"
"cnt","1418","14"
"cnt","1418","13"
"cnt","1418","27"
"cnt","1387","13"
"cnt","1387","14"
"cnt","1387","26"
"cnt","1387","11"
"cnt","1387","12"
"cnt","1387","6"
"cnt","1404","14"
"cnt","1404","26"
"cnt","1404","11"
"cnt","1404","12"
"cnt","1404","6"
"obj","1442","16"
"obj","1442","857"
"obj","1442","903"
"obj","1442","1085"
"obj","1352","1351"
"obj","1351","925"
"obj","1351","1352"
"obj","1351","749"
"obj","1351","174"
"obj","1351","180"
"obj","1354","729"
"obj","1354","150"
"obj","1354","735"
"obj","1354","789"
"obj","1354","154"
"obj","164","359"
"obj","164","1214"
"obj","164","243"
"obj","164","244"
"cnt","1245","13"
"cnt","1245","27"
"obj","1235","358"
"obj","1235","1430"
"obj","1235","1062"
"obj","1235","731"
"obj","1235","697"
"obj","1193","144"
"obj","1193","935"
"obj","1193","810"
"obj","335","174"
"obj","335","353"
"obj","335","336"
"obj","335","171"
"obj","335","1144"
"obj","916","180"
"obj","916","925"
"obj","742","181"
"obj","742","789"
"obj","742","736"
"obj","742","354"
"cnt","1444","6"
"cnt","1444","11"
"cnt","1444","14"
"cnt","1444","13"
"cnt","1446","13"
"cnt","1446","14"
"cnt","1446","11"
"cnt","1446","5"
"cnt","1447","13"
"cnt","1447","14"
"cnt","1447","11"
"cnt","1447","6"
"cnt","1449","13"
"cnt","1449","14"
"cnt","1449","11"
"cnt","1449","6"
"cnt","1452","6"
"cnt","1452","11"
"cnt","1452","14"
"cnt","1452","13"
"cnt","1453","5"
"cnt","1453","11"
"cnt","1453","13"
"cnt","1453","27"
"cnt","1454","27"
"cnt","1454","13"
"cnt","1454","11"
"cnt","1454","5"
"cnt","1455","13"
"cnt","1455","14"
"cnt","1455","11"
"cnt","1455","6"
"cnt","1456","13"
"cnt","1456","6"
"cnt","1456","11"
"cnt","1456","14"
"cnt","1457","6"
"cnt","1457","11"
"cnt","1457","13"
"cnt","1458","6"
"cnt","1458","11"
"cnt","1458","13"
"cnt","1459","6"
"cnt","1459","11"
"cnt","1459","13"
"cnt","1460","13"
"cnt","1460","11"
"cnt","1460","6"
"cnt","1461","13"
"cnt","1461","11"
"cnt","1461","6"
"cnt","1462","13"
"cnt","1462","11"
"cnt","1462","6"
"cnt","1463","13"
"cnt","1463","11"
"cnt","1463","6"
"cnt","1464","13"
"cnt","1464","14"
"cnt","1464","11"
"cnt","1464","6"
"cnt","1465","6"
"cnt","1465","11"
"cnt","1465","14"
"cnt","1465","13"
"cnt","1468","13"
"cnt","1468","14"
"cnt","1468","11"
"cnt","1468","6"
"cnt","1469","13"
"cnt","1469","14"
"cnt","1469","11"
"cnt","1469","5"
"cnt","1469","6"
"cnt","1470","13"
"cnt","1470","14"
"cnt","1470","11"
"cnt","1470","6"
"cnt","1472","13"
"cnt","1472","11"
"cnt","1472","6"
"cnt","1473","6"
"cnt","1473","11"
"cnt","1473","13"
"cnt","1474","6"
"cnt","1474","11"
"cnt","1474","14"
"cnt","1474","13"
"cnt","1476","6"
"cnt","1476","11"
"cnt","1476","14"
"cnt","1476","13"
"cnt","1477","6"
"cnt","1477","11"
"cnt","1477","13"
"cnt","1478","6"
"cnt","1478","12"
"cnt","1478","11"
"cnt","1478","14"
"cnt","1478","13"
"cnt","1478","27"
"cnt","1479","13"
"cnt","1479","14"
"cnt","1479","11"
"cnt","1479","6"
"cnt","1479","27"
"cnt","1811","11"
"cnt","1811","6"
"cnt","1810","13"
"cnt","1810","6"
"cnt","1809","6"
"cnt","1481","6"
"cnt","1481","11"
"cnt","1481","26"
"cnt","1481","14"
"cnt","1481","13"
"cnt","1481","27"
"cnt","1482","6"
"cnt","1482","11"
"cnt","1482","13"
"cnt","1482","27"
"cnt","1483","27"
"cnt","1483","13"
"cnt","1483","14"
"cnt","1483","11"
"cnt","1483","6"
"cnt","1484","27"
"cnt","1484","13"
"cnt","1484","14"
"cnt","1484","11"
"cnt","1484","6"
"cnt","1485","6"
"cnt","1485","11"
"cnt","1485","13"
"cnt","1485","27"
"cnt","1486","6"
"cnt","1486","11"
"cnt","1486","14"
"cnt","1486","13"
"cnt","1486","27"
"cnt","1487","27"
"cnt","1487","13"
"cnt","1487","11"
"cnt","1487","6"
"cnt","1488","6"
"cnt","1488","11"
"cnt","1488","13"
"cnt","1488","27"
"cnt","1489","6"
"cnt","1489","11"
"cnt","1489","14"
"cnt","1489","13"
"cnt","1489","27"
"cnt","1490","6"
"cnt","1490","11"
"cnt","1490","13"
"cnt","1490","27"
"cnt","1491","27"
"cnt","1491","13"
"cnt","1491","14"
"cnt","1491","11"
"cnt","1491","6"
"cnt","1492","27"
"cnt","1492","13"
"cnt","1492","14"
"cnt","1492","11"
"cnt","1492","6"
"cnt","1493","6"
"cnt","1493","11"
"cnt","1493","14"
"cnt","1493","13"
"cnt","1493","27"
"cnt","1494","6"
"cnt","1494","11"
"cnt","1494","14"
"cnt","1494","13"
"cnt","1494","27"
"cnt","1495","6"
"cnt","1495","12"
"cnt","1495","11"
"cnt","1495","26"
"cnt","1495","14"
"cnt","1495","13"
"cnt","1495","27"
"cnt","1496","6"
"cnt","1496","11"
"cnt","1496","13"
"cnt","1496","27"
"cnt","1497","27"
"cnt","1497","13"
"cnt","1497","11"
"cnt","1497","6"
"cnt","1498","6"
"cnt","1498","11"
"cnt","1498","13"
"cnt","1498","27"
"cnt","1499","6"
"cnt","1499","11"
"cnt","1499","14"
"cnt","1499","13"
"cnt","1499","27"
"cnt","1500","27"
"cnt","1500","13"
"cnt","1500","14"
"cnt","1500","11"
"cnt","1500","6"
"cnt","1501","6"
"cnt","1501","11"
"cnt","1501","14"
"cnt","1501","13"
"cnt","1501","27"
"cnt","1502","6"
"cnt","1502","11"
"cnt","1502","14"
"cnt","1502","13"
"cnt","1503","6"
"cnt","1503","11"
"cnt","1503","26"
"cnt","1503","14"
"cnt","1503","13"
"cnt","1503","27"
"cnt","1504","6"
"cnt","1504","11"
"cnt","1504","14"
"cnt","1504","13"
"cnt","1505","6"
"cnt","1505","12"
"cnt","1505","11"
"cnt","1505","26"
"cnt","1505","14"
"cnt","1505","13"
"cnt","1505","27"
"cnt","1506","6"
"cnt","1506","12"
"cnt","1506","11"
"cnt","1506","26"
"cnt","1506","14"
"cnt","1506","13"
"cnt","1506","27"
"cnt","1507","6"
"cnt","1507","11"
"cnt","1507","13"
"cnt","1507","27"
"cnt","1508","6"
"cnt","1508","11"
"cnt","1508","13"
"cnt","1508","27"
"cnt","1509","13"
"cnt","1509","14"
"cnt","1509","11"
"cnt","1509","6"
"cnt","1511","6"
"cnt","1511","11"
"cnt","1511","13"
"cnt","1511","27"
"cnt","1512","13"
"cnt","1512","14"
"cnt","1512","11"
"cnt","1512","6"
"cnt","1513","6"
"cnt","1513","11"
"cnt","1513","13"
"cnt","1513","27"
"cnt","1514","13"
"cnt","1514","11"
"cnt","1514","6"
"cnt","1515","13"
"cnt","1515","11"
"cnt","1515","6"
"cnt","1516","13"
"cnt","1516","11"
"cnt","1516","6"
"cnt","1517","6"
"cnt","1517","11"
"cnt","1517","14"
"cnt","1517","13"
"cnt","1517","27"
"cnt","1527","6"
"cnt","1527","13"
"obj","1527","676"
"obj","1527","624"
"obj","1527","1154"
"obj","1527","1057"
"obj","1527","670"
"obj","1528","665"
"obj","1528","666"
"obj","1528","668"
"cnt","1528","6"
"cnt","1528","13"
"obj","1529","671"
"obj","1529","666"
"obj","1529","791"
"cnt","1529","13"
"cnt","1529","6"
"obj","1530","624"
"obj","1530","1527"
"obj","1530","1057"
"obj","1530","670"
"cnt","1530","6"
"cnt","1530","13"
"obj","1531","229"
"obj","1531","682"
"cnt","1531","6"
"cnt","1531","13"
"obj","1532","791"
"obj","1532","671"
"obj","1532","651"
"obj","1532","675"
"cnt","1532","6"
"cnt","1532","13"
"cnt","1533","27"
"cnt","1533","13"
"cnt","1533","14"
"cnt","1533","11"
"cnt","1533","6"
"cnt","1534","27"
"cnt","1534","13"
"cnt","1534","14"
"cnt","1534","26"
"cnt","1534","11"
"cnt","1534","12"
"cnt","1534","6"
"cnt","1535","27"
"cnt","1535","13"
"cnt","1535","11"
"cnt","1535","6"
"cnt","1536","13"
"cnt","1536","14"
"cnt","1536","6"
"cnt","1537","13"
"cnt","1537","14"
"cnt","1537","6"
"cnt","1538","13"
"cnt","1538","6"
"cnt","1539","13"
"cnt","1539","14"
"cnt","1539","6"
"cnt","1540","6"
"cnt","1540","13"
"obj","1198","830"
"obj","1198","403"
"obj","1198","369"
"obj","1198","391"
"obj","1198","822"
"obj","1198","824"
"obj","1198","698"
"obj","1198","831"
"obj","1198","1190"
"obj","1198","1183"
"obj","1198","441"
"obj","1198","1205"
"obj","1198","829"
"obj","1198","849"
"obj","1198","395"
"obj","1198","393"
"obj","1198","828"
"obj","1198","445"
"cnt","1808","13"
"cnt","1808","11"
"cnt","1808","6"
"cnt","1807","6"
"obj","1194","390"
"obj","1194","822"
"obj","1194","824"
"obj","1194","389"
"obj","1194","391"
"obj","1194","823"
"obj","1194","1207"
"obj","1194","369"
"obj","1194","830"
"cnt","1541","6"
"cnt","1541","11"
"cnt","1541","13"
"cnt","1541","27"
"cnt","1542","27"
"cnt","1542","13"
"cnt","1542","11"
"cnt","1542","6"
"cnt","1543","27"
"cnt","1543","13"
"cnt","1543","11"
"cnt","1543","6"
"obj","1544","1543"
"cnt","1544","6"
"cnt","1544","11"
"cnt","1544","13"
"cnt","1544","27"
"cnt","1545","27"
"cnt","1545","13"
"cnt","1545","11"
"cnt","1545","6"
"cnt","1546","27"
"cnt","1546","13"
"cnt","1546","11"
"cnt","1546","6"
"cnt","1547","6"
"cnt","1547","11"
"cnt","1547","13"
"cnt","1547","27"
"cnt","1548","27"
"cnt","1548","13"
"cnt","1548","11"
"cnt","1548","6"
"cnt","1549","27"
"cnt","1549","13"
"cnt","1549","11"
"cnt","1549","6"
"cnt","1550","6"
"cnt","1550","11"
"cnt","1550","13"
"cnt","1550","27"
"cnt","1551","27"
"cnt","1551","13"
"cnt","1551","11"
"cnt","1551","6"
"cnt","1552","27"
"cnt","1552","13"
"cnt","1552","11"
"cnt","1552","6"
"cnt","1553","27"
"cnt","1553","13"
"cnt","1553","11"
"cnt","1553","6"
"cnt","1554","6"
"cnt","1554","11"
"cnt","1554","13"
"cnt","1554","27"
"cnt","1555","6"
"cnt","1555","11"
"cnt","1555","13"
"cnt","1555","27"
"cnt","1556","6"
"cnt","1556","11"
"cnt","1556","13"
"cnt","1556","27"
"cnt","1557","27"
"cnt","1557","13"
"cnt","1557","11"
"cnt","1557","6"
"cnt","1558","6"
"cnt","1558","11"
"cnt","1558","13"
"cnt","1558","27"
"cnt","1559","6"
"cnt","1559","11"
"cnt","1559","13"
"cnt","1559","27"
"cnt","1560","27"
"cnt","1560","13"
"cnt","1560","11"
"cnt","1560","6"
"cnt","1561","6"
"cnt","1561","11"
"cnt","1561","13"
"cnt","1561","27"
"cnt","1562","6"
"cnt","1562","11"
"cnt","1562","13"
"cnt","1562","27"
"cnt","1563","27"
"cnt","1563","13"
"cnt","1563","11"
"cnt","1563","6"
"cnt","1564","6"
"cnt","1564","11"
"cnt","1564","13"
"cnt","1564","27"
"cnt","1565","27"
"cnt","1565","13"
"cnt","1565","11"
"cnt","1565","6"
"cnt","1566","6"
"cnt","1566","11"
"cnt","1566","13"
"cnt","1566","27"
"cnt","1567","6"
"cnt","1567","11"
"cnt","1567","13"
"cnt","1567","27"
"cnt","1568","6"
"cnt","1568","11"
"cnt","1568","13"
"cnt","1568","27"
"cnt","1569","6"
"cnt","1569","11"
"cnt","1569","13"
"cnt","1569","27"
"cnt","1570","6"
"cnt","1570","11"
"cnt","1570","13"
"cnt","1570","27"
"cnt","1571","6"
"cnt","1571","11"
"cnt","1571","13"
"cnt","1571","27"
"cnt","1572","6"
"cnt","1572","11"
"cnt","1572","13"
"cnt","1572","27"
"cnt","1573","6"
"cnt","1573","11"
"cnt","1573","13"
"cnt","1573","27"
"cnt","1574","27"
"cnt","1574","13"
"cnt","1574","11"
"cnt","1574","6"
"cnt","1575","27"
"cnt","1575","13"
"cnt","1575","11"
"cnt","1575","6"
"cnt","1576","27"
"cnt","1576","13"
"cnt","1576","11"
"cnt","1576","6"
"cnt","1577","6"
"cnt","1577","11"
"cnt","1577","13"
"cnt","1577","27"
"cnt","1578","6"
"cnt","1578","11"
"cnt","1578","13"
"cnt","1578","27"
"cnt","1579","6"
"cnt","1579","11"
"cnt","1579","13"
"cnt","1579","27"
"cnt","1580","5"
"cnt","1580","11"
"cnt","1580","13"
"cnt","1580","27"
"cnt","1581","6"
"cnt","1581","11"
"cnt","1581","13"
"cnt","1581","27"
"cnt","1583","27"
"cnt","1583","13"
"cnt","1583","11"
"cnt","1583","6"
"cnt","1584","27"
"cnt","1584","13"
"cnt","1584","11"
"cnt","1584","6"
"cnt","1585","6"
"cnt","1585","11"
"cnt","1585","13"
"cnt","1585","27"
"cnt","1587","6"
"cnt","1587","11"
"cnt","1587","13"
"cnt","1587","27"
"cnt","1588","6"
"cnt","1588","11"
"cnt","1588","13"
"cnt","1588","27"
"cnt","1589","6"
"cnt","1589","11"
"cnt","1589","13"
"cnt","1589","27"
"cnt","1590","27"
"cnt","1590","13"
"cnt","1590","11"
"cnt","1590","6"
"cnt","1591","6"
"cnt","1591","11"
"cnt","1591","13"
"cnt","1591","27"
"cnt","1592","6"
"cnt","1592","11"
"cnt","1592","13"
"cnt","1592","27"
"cnt","1594","6"
"cnt","1594","11"
"cnt","1594","13"
"cnt","1594","27"
"cnt","1595","6"
"cnt","1595","11"
"cnt","1595","13"
"cnt","1595","27"
"cnt","1596","6"
"cnt","1596","11"
"cnt","1596","13"
"cnt","1596","27"
"cnt","1597","27"
"cnt","1597","13"
"cnt","1597","11"
"cnt","1597","6"
"cnt","1598","13"
"cnt","1598","11"
"cnt","1598","6"
"obj","1598","1599"
"obj","1599","1598"
"cnt","1599","6"
"cnt","1599","11"
"cnt","1599","13"
"cnt","1599","27"
"cnt","1598","27"
"cnt","1603","27"
"cnt","1603","13"
"cnt","1603","11"
"cnt","1603","6"
"cnt","1604","27"
"cnt","1604","13"
"cnt","1604","11"
"cnt","1604","6"
"cnt","1605","6"
"cnt","1605","11"
"cnt","1605","13"
"cnt","1606","6"
"cnt","1606","11"
"cnt","1606","13"
"cnt","1606","27"
"cnt","1608","13"
"cnt","1608","14"
"cnt","1608","6"
"cnt","1609","6"
"cnt","1609","11"
"cnt","1609","13"
"cnt","1609","27"
"cnt","1610","27"
"cnt","1610","13"
"cnt","1610","11"
"cnt","1610","6"
"cnt","1611","6"
"cnt","1611","11"
"cnt","1611","13"
"cnt","1611","27"
"cnt","1612","27"
"cnt","1612","13"
"cnt","1612","11"
"cnt","1612","12"
"cnt","1612","6"
"cnt","1613","27"
"cnt","1613","13"
"cnt","1613","11"
"cnt","1613","6"
"cnt","1617","27"
"cnt","1617","13"
"cnt","1617","11"
"cnt","1617","6"
"cnt","1618","27"
"cnt","1618","13"
"cnt","1618","11"
"cnt","1618","6"
"cnt","1619","6"
"cnt","1619","11"
"cnt","1619","13"
"cnt","1619","27"
"cnt","1620","27"
"cnt","1620","13"
"cnt","1620","11"
"cnt","1620","6"
"cnt","1621","6"
"cnt","1621","11"
"cnt","1621","13"
"cnt","1622","27"
"cnt","1622","13"
"cnt","1622","11"
"cnt","1622","6"
"cnt","1623","27"
"cnt","1623","13"
"cnt","1623","11"
"cnt","1623","6"
"cnt","1624","6"
"cnt","1624","11"
"cnt","1624","13"
"cnt","1624","27"
"obj","1625","1623"
"cnt","1625","6"
"cnt","1625","11"
"cnt","1625","13"
"cnt","1625","27"
"cnt","1626","27"
"cnt","1626","13"
"cnt","1626","11"
"cnt","1626","6"
"cnt","1627","27"
"cnt","1627","13"
"cnt","1627","11"
"cnt","1627","6"
"obj","1627","1623"
"obj","1627","1625"
"cnt","1628","27"
"cnt","1628","13"
"cnt","1628","11"
"cnt","1628","6"
"obj","1628","1627"
"obj","1628","1626"
"cnt","1629","12"
"cnt","1629","27"
"cnt","1629","13"
"cnt","1629","11"
"cnt","1629","6"
"obj","1629","1626"
"obj","1629","1628"
"cnt","1630","6"
"cnt","1630","12"
"cnt","1630","11"
"cnt","1630","14"
"cnt","1630","13"
"cnt","1630","27"
"cnt","1631","27"
"cnt","1631","13"
"cnt","1631","6"
"cnt","1631","12"
"cnt","1631","11"
"cnt","1631","26"
"cnt","1631","14"
"obj","1632","1628"
"obj","1632","1629"
"obj","1632","1626"
"cnt","1632","6"
"cnt","1632","12"
"cnt","1632","11"
"cnt","1632","26"
"cnt","1632","14"
"cnt","1632","13"
"cnt","1632","27"
"cnt","1633","6"
"cnt","1633","12"
"cnt","1633","11"
"cnt","1633","26"
"cnt","1633","14"
"cnt","1633","13"
"cnt","1633","27"
"cnt","1634","6"
"cnt","1634","12"
"cnt","1634","11"
"cnt","1634","26"
"cnt","1634","14"
"cnt","1634","13"
"cnt","1634","27"
"obj","1635","1627"
"obj","1635","1623"
"cnt","1635","6"
"cnt","1635","12"
"cnt","1635","11"
"cnt","1635","26"
"cnt","1635","14"
"cnt","1635","13"
"cnt","1635","27"
"cnt","1636","5"
"cnt","1637","6"
"cnt","1637","12"
"cnt","1637","11"
"cnt","1637","26"
"cnt","1637","14"
"cnt","1637","13"
"cnt","1637","27"
"cnt","1638","6"
"cnt","1638","11"
"cnt","1638","26"
"cnt","1638","14"
"cnt","1638","13"
"cnt","1638","27"
"cnt","1639","6"
"cnt","1639","5"
"cnt","1639","11"
"cnt","1639","14"
"cnt","1639","13"
"cnt","1640","6"
"cnt","1640","12"
"cnt","1640","11"
"cnt","1640","26"
"cnt","1640","14"
"cnt","1640","13"
"cnt","1641","6"
"cnt","1641","11"
"cnt","1641","14"
"cnt","1641","13"
"cnt","1641","27"
"cnt","1642","6"
"cnt","1642","12"
"cnt","1642","11"
"cnt","1642","26"
"cnt","1642","14"
"cnt","1642","13"
"cnt","1643","6"
"cnt","1643","11"
"cnt","1643","13"
"cnt","1643","27"
"cnt","1644","6"
"cnt","1644","12"
"cnt","1644","11"
"cnt","1644","26"
"cnt","1644","14"
"cnt","1644","13"
"cnt","1645","6"
"cnt","1645","12"
"cnt","1645","11"
"cnt","1645","26"
"cnt","1645","14"
"cnt","1645","13"
"cnt","1645","27"
"cnt","1646","6"
"cnt","1646","12"
"cnt","1646","11"
"cnt","1646","26"
"cnt","1646","14"
"cnt","1646","13"
"cnt","1647","27"
"cnt","1647","13"
"cnt","1647","14"
"cnt","1647","26"
"cnt","1647","11"
"cnt","1647","12"
"cnt","1647","6"
"cnt","1648","6"
"cnt","1649","6"
"cnt","1650","6"
"cnt","1652","6"
"cnt","1652","12"
"cnt","1652","11"
"cnt","1652","26"
"cnt","1652","14"
"cnt","1652","13"
"cnt","1653","6"
"cnt","1653","11"
"cnt","1653","13"
"cnt","1654","27"
"cnt","1654","13"
"cnt","1654","11"
"cnt","1654","6"
"cnt","1655","27"
"cnt","1655","13"
"cnt","1655","11"
"cnt","1655","6"
"cnt","1657","13"
"cnt","1657","11"
"cnt","1657","6"
"cnt","1658","6"
"cnt","1658","11"
"cnt","1658","13"
"cnt","1659","6"
"cnt","1661","6"
"cnt","1662","13"
"cnt","1662","11"
"cnt","1662","6"
"cnt","1663","27"
"cnt","1663","13"
"cnt","1663","11"
"cnt","1663","6"
"cnt","1664","6"
"cnt","1665","27"
"cnt","1665","13"
"cnt","1665","11"
"cnt","1665","6"
"cnt","1666","27"
"cnt","1666","13"
"cnt","1666","11"
"cnt","1666","6"
"cnt","1667","27"
"cnt","1667","13"
"cnt","1667","11"
"cnt","1667","6"
"cnt","1668","27"
"cnt","1668","13"
"cnt","1668","11"
"cnt","1668","6"
"cnt","1669","6"
"cnt","1669","12"
"cnt","1669","11"
"cnt","1669","26"
"cnt","1669","14"
"cnt","1669","13"
"cnt","1669","27"
"cnt","1670","6"
"cnt","1670","11"
"cnt","1670","13"
"cnt","1670","27"
"cnt","1672","6"
"cnt","1672","11"
"cnt","1672","13"
"cnt","1672","27"
"cnt","1673","6"
"cnt","1673","11"
"cnt","1673","13"
"cnt","1673","27"
"cnt","1676","26"
"cnt","1677","27"
"cnt","1677","13"
"cnt","1677","11"
"cnt","1677","6"
"cnt","1678","26"
"cnt","1679","6"
"cnt","1680","6"
"cnt","1681","27"
"cnt","1681","13"
"cnt","1681","11"
"cnt","1681","6"
"cnt","1682","13"
"cnt","1682","11"
"cnt","1682","6"
"cnt","1683","6"
"cnt","1683","11"
"cnt","1683","13"
"cnt","1685","27"
"cnt","1685","13"
"cnt","1685","14"
"cnt","1685","11"
"cnt","1685","6"
"cnt","1686","27"
"cnt","1686","13"
"cnt","1686","11"
"cnt","1686","6"
"cnt","1687","6"
"cnt","1687","11"
"cnt","1687","13"
"cnt","1687","27"
"cnt","1688","6"
"cnt","1688","11"
"cnt","1688","13"
"cnt","1688","27"
"cnt","1689","13"
"cnt","1689","14"
"cnt","1689","11"
"cnt","1689","6"
"cnt","1690","13"
"cnt","1690","14"
"cnt","1690","11"
"cnt","1690","6"
"cnt","1691","13"
"cnt","1691","11"
"cnt","1691","6"
"cnt","1692","6"
"cnt","1692","11"
"cnt","1692","13"
"cnt","1692","27"
"cnt","1800","13"
"cnt","1800","11"
"cnt","1800","6"
"cnt","1799","13"
"cnt","1696","6"
"cnt","1696","11"
"cnt","1696","13"
"cnt","1696","27"
"cnt","1697","6"
"cnt","1697","11"
"cnt","1697","13"
"cnt","1697","27"
"cnt","1698","27"
"cnt","1698","13"
"cnt","1698","11"
"cnt","1698","6"
"cnt","1699","6"
"cnt","1699","11"
"cnt","1699","13"
"cnt","1699","27"
"cnt","1700","6"
"cnt","1700","11"
"cnt","1700","13"
"cnt","1700","27"
"cnt","1701","6"
"cnt","1701","11"
"cnt","1701","13"
"cnt","1701","27"
"cnt","1702","6"
"cnt","1702","11"
"cnt","1702","14"
"cnt","1702","13"
"cnt","1703","6"
"cnt","1703","11"
"cnt","1703","13"
"cnt","1703","27"
"cnt","1704","6"
"cnt","1704","11"
"cnt","1704","13"
"cnt","1704","27"
"cnt","1705","13"
"cnt","1705","14"
"cnt","1705","11"
"cnt","1705","6"
"cnt","1706","6"
"cnt","1706","11"
"cnt","1706","14"
"cnt","1706","13"
"cnt","1708","6"
"cnt","1708","11"
"cnt","1708","13"
"cnt","1708","27"
"cnt","1709","6"
"cnt","1709","11"
"cnt","1709","13"
"cnt","1709","27"
"cnt","1711","6"
"cnt","1711","11"
"cnt","1711","13"
"cnt","1711","27"
"cnt","1712","6"
"cnt","1712","11"
"cnt","1712","14"
"cnt","1712","13"
"cnt","1713","6"
"cnt","1713","11"
"cnt","1713","13"
"cnt","1713","27"
"cnt","1714","6"
"cnt","1714","11"
"cnt","1714","13"
"cnt","1714","27"
"cnt","1715","6"
"cnt","1715","11"
"cnt","1715","14"
"cnt","1715","13"
"cnt","1716","13"
"cnt","1716","14"
"cnt","1716","11"
"cnt","1716","6"
"cnt","1717","6"
"cnt","1717","11"
"cnt","1717","14"
"cnt","1717","13"
"cnt","1718","13"
"cnt","1718","11"
"cnt","1718","6"
"cnt","1719","13"
"cnt","1719","14"
"cnt","1719","11"
"cnt","1719","6"
"cnt","1720","13"
"cnt","1720","14"
"cnt","1720","11"
"cnt","1720","6"
"cnt","1722","6"
"cnt","1722","11"
"cnt","1722","14"
"cnt","1722","13"
"cnt","1723","13"
"cnt","1723","14"
"cnt","1723","11"
"cnt","1723","5"
"cnt","1723","6"
"cnt","1724","6"
"cnt","1724","14"
"cnt","1724","13"
"cnt","1725","13"
"cnt","1725","14"
"cnt","1725","6"
"cnt","1727","13"
"cnt","1727","14"
"cnt","1727","5"
"cnt","1727","6"
"cnt","1728","13"
"cnt","1728","14"
"cnt","1728","6"
"cnt","1729","13"
"cnt","1729","11"
"cnt","1729","6"
"cnt","1730","6"
"cnt","1730","13"
"cnt","1731","11"
"cnt","1731","13"
"cnt","1731","6"
